GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,1041900201,7,203014,Nneka Ogwumike,1611661320,Los Angeles Sparks,1,9,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,167,25,1,0,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,13,203029,Riquna Williams,1611661320,Los Angeles Sparks,1,9,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,231,90,1,1,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,18,201496,Candace Parker,1611661320,Los Angeles Sparks,1,8,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,219,1,0,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,24,203029,Riquna Williams,1611661320,Los Angeles Sparks,1,8,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-98,246,1,0,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,28,203014,Nneka Ogwumike,1611661320,Los Angeles Sparks,1,7,38,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-15,38,1,0,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,34,203833,Chelsea Gray,1611661320,Los Angeles Sparks,1,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,213,1,0,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,43,203029,Riquna Williams,1611661320,Los Angeles Sparks,1,6,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,15,1,0,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,49,203014,Nneka Ogwumike,1611661320,Los Angeles Sparks,1,6,9,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,17,1,0,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,51,201496,Candace Parker,1611661320,Los Angeles Sparks,1,6,4,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190915,LAS,SEA,2019-20
Shot Chart Detail,1041900201,57,203437,Tierra Ruffin-Pratt,1611661320,Los Angeles Sparks,1,5,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,221,81,1,1,20190915,LAS,SEA,2019-20
